1000 100000
387 484 759027206
561 980 910334691
489 465 387019169
807 167 849380460
805 734 391593466
400 259 822858537
991 899 225636319
318 171 146263134
518 591 660333913
425 453 582602697
903 878 584242108
772 742 322362449
99 398 514956374
727 695 2205953
382 176 426313021
492 831 593571174
355 651 358640198
305 78 362127230
968 806 208631281
823 759 368139861
971 850 997370327
331 414 258932053
622 571 934377104
843 816 578060707
529 784 700161941
200 733 945017039
135 938 61521747
322 57 111471465
359 979 133906656
979 961 420467149
874 802 719537248
495 390 366827209
730 754 900781918
348 73 471693415
746 795 340119334
919 622 384438892
424 966 458006329
116 117 950850696
592 593 240259245
604 647 179789192
634 456 331901570
190 146 110131322
348 618 816850490
885 274 832142085
864 388 349443313
606 757 771575804
681 680 358020092
450 435 715097475
767 241 204469093
717 363 553914137
475 545 852872508
38 750 682219229
483 199 684434986
951 933 586608617
748 459 992864741
553 894 483369747
169 694 594530756
598 609 429255296
885 607 927942455
546 557 65664985
552 151 703703402
333 551 994297534
850 920 822749186
701 784 532366615
698 372 577598700
524 407 244558894
659 785 569609801
868 569 450275915
94 58 494935566
591 421 755511714
216 642 45738401
606 324 797070210
119 779 106312546
454 831 945216073
255 338 259820954
908 19 324800640
701 864 520442163
862 929 990163756
793 983 12856534
72 394 253044850
194 371 356943073
591 840 584862017
906 51 819414192
989 146 331971667
192 403 824699162
986 749 701258546
228 617 415214955
175 497 302118442
265 565 355999217
799 644 18337880
571 193 849490990
231 835 173619960
338 744 615406252
829 346 201403072
651 796 480153865
630 384 985534288
791 775 247878096
592 966 14077855
992 819 500003109
100 482 982429045
387 62 781535992
352 372 23025072
504 615 998023251
543 507 704323808
719 633 972431138
797 575 327491040
241 561 465631731
607 418 262510572
353 728 955505968
888 859 145882170
104 440 687673736
996 923 748355183
626 693 611039367
391 759 941751012
901 957 796794716
116 995 466155308
590 838 211800839
988 669 484037119
525 411 552509403
957 874 55803732
776 845 982626102
379 863 191017611
877 224 720194259
741 702 874428188
469 37 897217788
684 886 111517788
898 922 391923143
98 9 735433165
688 684 182812639
904 788 151947753
605 909 604884657
676 955 128908894
660 992 254960440
494 294 473146632
732 677 843717155
289 760 238672539
377 460 963175869
136 359 682074265
430 515 193415549
781 935 519397187
166 357 906462507
566 598 25478410
904 859 536823365
773 917 22807860
529 594 484590649
912 565 681723884
885 73 240146290
621 134 391491494
737 782 713636048
609 341 684017895
40 468 912383064
389 24 8119641
526 659 227662043
139 479 971065195
962 879 534393409
191 812 928659233
145 229 70291101
503 337 592342460
312 830 632918677
735 767 203421040
619 320 611971887
946 878 298416313
244 457 843860792
41 437 959624808
289 312 384376088
764 723 852683780
962 256 513954343
401 890 888231780
648 699 967094428
935 944 206194654
352 733 969013352
983 923 184429931
749 608 834850054
806 853 977482424
929 379 141554599
970 569 580983193
977 994 250926528
938 928 4507232
33 28 110279719
907 808 524796068
547 825 682141431
715 399 171531297
727 300 839082750
131 223 505126943
127 150 543860398
656 767 383274080
898 763 579004149
150 881 370389407
568 768 23777446
377 456 416150035
88 21 469059398
448 947 231873597
787 824 898139666
293 188 681429878
592 651 440656029
491 385 202490927
481 421 566561548
133 333 794215839
882 333 621779282
502 470 341547877
873 847 874315565
155 95 152546099
880 62 468071101
872 819 894658924
466 593 97335010
215 615 79892592
843 780 279326710
717 760 855625230
861 736 24897426
261 977 348532234
300 265 871382371
696 483 133087659
888 360 66619693
411 299 401505881
241 789 876475974
306 876 357777726
980 734 317537226
814 959 712398392
533 815 581994732
951 800 841233913
387 16 426721573
113 188 177751516
563 848 162188865
270 128 346600502
855 861 564979621
865 914 249391154
637 362 115672082
543 258 915453815
916 831 84171163
76 134 72420541
365 736 114154987
39 175 193715114
496 345 927913826
2 140 354750120
246 792 689732642
763 107 6544049
855 754 655275800
669 686 142655693
67 509 55210960
979 654 615429056
129 938 553839235
328 581 695377326
35 79 999306163
749 698 719702357
461 853 71884420
270 725 974870232
639 554 278420803
824 689 809106757
653 368 135542688
897 98 700240912
169 635 974590672
797 481 57269780
177 390 232084929
765 425 72960816
856 346 248179840
675 235 425089108
42 652 651409544
551 915 719726757
372 604 474838968
981 918 65088380
369 911 880934931
632 916 200334350
742 856 107241979
547 938 83821974
355 910 504348608
638 68 572617464
506 649 67598029
981 504 334229303
912 805 631170634
802 825 196158230
469 507 324914217
166 730 773808192
727 661 469212939
714 194 93453717
736 870 167818636
420 377 10099092
731 344 883355612
805 990 247984845
488 933 730093179
376 7 703520223
665 702 309688521
649 507 135766741
794 380 507277079
100 707 435687294
756 141 937383980
818 793 327632517
726 394 41505726
354 548 746243803
8 939 964475230
915 975 923538807
682 83 773947492
814 708 470699054
335 717 490149666
671 682 194072567
875 896 824775129
185 322 281452101
885 570 383803352
519 635 229572384
563 372 587581469
754 259 774058252
72 805 284753313
148 457 333554607
850 855 230117764
627 955 724005403
861 828 794201994
815 811 892897255
685 838 875722636
517 409 141219256
774 547 74209413
940 971 682078017
747 759 357170480
645 893 124830265
463 893 697883596
861 885 125769436
795 528 783067320
722 618 518718227
338 225 39179833
820 819 605512349
608 3 578325141
893 967 477867195
822 427 479506421
588 119 443437862
415 447 299707916
98 493 306246802
941 153 386940495
177 501 993748965
163 836 311051573
171 424 605019617
456 448 442583250
944 343 900377632
775 905 219612874
777 606 838557926
854 504 369341570
524 948 509304253
52 105 52234503
511 37 306463409
32 286 19735134
947 968 383551895
116 390 934810984
313 914 285567394
956 883 620782051
473 640 644519730
998 942 367051111
153 974 874336978
947 834 197922888
301 589 614498771
713 812 54631294
137 381 982538186
362 272 920727992
647 884 422312662
950 35 21635980
462 122 450436271
345 247 351887031
719 957 424650879
247 146 289836871
395 596 508303493
961 880 94964078
173 918 96175081
463 848 445435548
733 135 537603571
979 452 583329593
612 155 968187672
869 189 680026742
815 253 840272984
72 230 149300522
788 991 757595992
840 592 125443858
46 652 115053981
94 233 68959162
884 613 761163583
552 157 972392159
3 55 981783561
712 405 327776554
474 352 155471754
442 797 631624670
791 511 668697532
707 631 361818071
702 929 574562603
70 804 158740275
341 349 502308615
927 921 693335563
839 980 54300808
507 807 564215723
648 811 933592268
426 985 477362354
535 243 786362437
909 513 917243628
639 863 230132995
957 740 515097150
746 954 310328920
362 299 485188789
158 883 29661874
954 757 772448655
804 856 442800211
947 862 901281775
385 104 172927103
541 295 417004499
123 262 537267551
923 829 881420012
437 230 223916231
88 701 327985245
854 574 567681234
740 982 390776587
918 696 405264886
472 312 975070674
643 78 980919790
513 137 500457132
636 741 916281019
947 905 922504470
269 686 531887322
380 502 769648378
948 785 325002191
393 666 840283976
605 623 876145663
887 266 651407478
942 914 793261658
717 658 156624383
641 596 629627891
717 719 526698890
158 481 113202107
869 969 741036771
473 173 946466538
691 526 320460731
155 213 684920740
560 852 716109554
113 11 145453146
769 918 78747090
290 583 747771774
820 996 113402757
906 178 572747942
921 747 692231495
635 194 862542802
604 825 897816221
335 121 870034366
885 579 735179091
305 843 452552371
985 884 675938948
849 893 391579889
159 201 380268095
970 215 964142480
922 298 47459365
138 175 329920748
956 773 523502627
397 301 410991197
828 889 104645033
984 967 945114971
333 400 364731170
941 882 782602478
902 941 188743511
429 991 971347496
842 929 514976
307 292 839552525
841 772 630917705
526 767 198697271
268 63 511851744
624 967 863040408
778 659 879807335
902 765 791160809
750 162 203965597
772 579 827904704
565 656 468432087
668 650 919486545
297 549 982818531
812 669 906786738
654 724 483526187
724 829 747839402
820 691 348491996
439 324 871630009
931 864 633915625
975 142 999296630
366 450 377965271
628 638 268741033
445 539 740561056
911 812 667086145
382 245 127065037
264 477 4886874
324 62 212242684
718 933 944363658
331 191 820971450
536 230 997380771
797 943 541301938
364 97 496960788
536 991 627508970
669 640 422080218
192 589 556166119
708 11 685247342
171 310 93324146
829 79 215212618
235 629 926193113
525 730 261258700
990 760 221142785
723 927 342190195
370 907 50167593
100 678 681723573
788 660 975832364
139 48 535246718
362 462 719786319
888 882 816920337
948 715 931129089
49 797 420342213
63 78 95910046
902 967 443951059
726 84 717127683
982 614 615202935
713 162 893394423
179 284 542542578
989 948 238959209
836 773 965889558
820 228 322388827
209 946 271731246
691 574 171891834
351 382 210978851
842 78 671259176
980 765 69449865
479 977 560050474
475 835 703584578
628 409 380149323
153 669 603162398
970 990 391789514
521 288 334944920
691 727 732444348
208 698 448308977
674 529 923855794
506 260 330640849
568 435 703839210
857 456 756354967
893 731 484400169
846 916 566059473
577 536 583741776
433 920 785096044
79 105 417986631
920 577 129944999
334 330 359736949
608 841 446789141
657 404 719030767
343 153 418316864
53 224 607059278
198 460 148363975
362 171 541957983
937 940 742617021
866 875 803922543
504 869 147875455
781 871 468853434
69 313 652137367
612 528 863995406
955 972 292742565
677 912 967755337
966 972 643880948
801 345 818571906
298 551 340739481
857 710 344029071
912 738 464120994
733 122 963258629
936 657 98929733
821 687 777859065
444 393 249897094
912 523 42489505
821 615 964852332
292 700 184437113
672 942 862477377
37 680 396249005
348 987 94850961
703 954 622173306
950 155 995495836
139 549 261985767
110 333 412105200
480 100 510323693
211 19 680939847
835 975 549242477
796 610 197588403
825 399 437304760
528 943 158283190
280 801 449215981
358 347 403638970
717 259 391811146
889 976 645236292
242 344 818786505
813 862 139953441
500 837 300913054
385 577 347547880
740 197 10621739
176 345 548384673
434 708 840933876
321 297 146771289
406 844 663253044
341 978 631662068
932 956 309449932
460 437 497009408
899 956 995761339
841 882 840036555
786 696 260272346
970 934 681115780
348 694 304641967
960 887 545794265
547 610 595481094
860 664 260919058
547 958 833167286
664 659 978020674
680 648 262252005
872 768 22428281
875 957 783836208
335 942 354344155
926 546 877550302
395 901 596138155
708 330 362523475
830 412 818774250
158 101 740357904
22 202 88220115
814 463 535747962
260 167 501488470
328 401 77206667
300 496 940898335
807 149 128846942
367 521 540244570
439 482 983883153
126 978 513552136
301 565 371179321
547 708 682025514
578 576 171988863
735 296 149791646
126 449 846161159
836 748 372294174
577 947 543609559
712 796 627540823
737 459 959413198
106 877 954169668
462 873 271923593
449 519 694368787
837 848 930737581
980 750 861138179
806 250 463410600
271 73 306489423
508 797 354524679
701 387 300695838
445 486 77713233
848 657 671222576
433 589 181865214
627 213 43617933
318 783 609587350
730 591 936820468
873 881 284991630
737 956 669886
873 323 508162254
826 470 624613254
636 859 681863576
774 754 775462267
804 855 490158178
233 80 480931858
864 472 355243392
968 842 457725593
926 712 62700616
691 357 954344897
