500 10000
150 441 697782082
463 247 865315851
103 15 586166596
422 363 910513940
345 410 218319345
39 435 760869173
453 499 492790304
369 387 391910131
400 295 531113624
13 478 1014264
414 107 125919765
487 455 582167422
46 52 121398374
498 476 662437751
323 350 416476547
292 462 205876312
188 400 21755909
364 59 571435131
283 486 523357515
433 479 992218338
215 396 819262690
412 69 256815702
271 480 777735521
194 210 756223106
315 391 881279174
79 337 451126417
39 354 385443402
398 219 915951083
485 235 63167689
446 460 926759200
243 436 404987470
311 245 59041909
217 415 929693384
218 324 848028674
489 447 474232030
200 179 661908020
402 409 475650703
230 22 101382541
305 154 213892923
327 201 226964100
454 284 77619269
456 85 225303612
9 353 766065601
135 275 551091641
268 358 472210661
449 484 162652841
18 122 975397130
467 337 438632545
349 388 831279304
420 377 176368143
112 67 919236096
195 408 389293183
399 203 192571794
194 205 793549412
5 376 962783643
251 331 208207324
152 104 209487256
491 153 940755816
166 257 580523865
415 158 55660607
339 440 130060597
116 229 421835322
111 406 648868556
378 229 51796751
403 492 805597528
180 468 524722713
279 430 566976847
473 244 670716711
43 359 124366332
367 322 235570425
398 368 839361956
356 388 233883462
462 484 260827110
59 325 906024253
125 189 89398963
255 100 290876057
268 210 896264566
132 226 693091333
10 128 104411300
193 467 595843001
292 331 347590062
456 435 525196332
498 414 345345815
226 168 633148809
491 233 265920474
272 167 152278538
321 283 768103335
491 496 882087744
457 232 810066055
121 444 662773094
307 297 87280394
459 366 631633770
420 480 997412070
21 263 63152248
489 392 533280261
490 402 817419459
450 278 172013062
486 370 332006600
451 286 694642688
236 436 351638417
66 71 444008236
455 490 721241855
483 476 454641730
494 228 495866098
60 146 563907537
445 162 847637309
415 425 546551451
25 147 384736826
488 448 962912468
418 366 183009213
488 325 838097593
488 424 844249425
473 424 286216879
70 291 709792721
457 437 873583257
272 246 241444024
321 428 873083207
397 368 377382495
460 236 258070615
487 431 887097059
399 498 846534380
91 268 796436173
396 294 748987122
280 304 60117318
358 371 429752229
163 158 705280124
298 436 315089168
419 315 858526122
207 179 263228199
361 433 847891531
135 437 549450776
497 351 479430673
281 379 292814743
283 137 740873966
12 34 269662112
111 96 903733597
214 162 440810025
491 165 828034390
456 134 304304177
107 257 773721819
470 166 317591169
55 225 649326835
2 309 380855026
247 265 361853392
251 390 334855490
344 247 774511215
104 407 350838495
494 497 273988301
481 431 3259638
455 118 474498414
401 31 652082793
367 420 756970576
65 42 167933680
184 34 760321559
172 149 545023031
292 284 246711927
437 451 87917877
454 370 41191271
469 462 133963834
354 342 435083034
310 99 923471802
338 423 249099809
160 46 988414976
174 308 76437713
268 118 844281406
288 357 851841262
299 267 86635210
410 200 855310917
435 321 158491609
248 200 125906493
287 471 125976104
132 421 287300790
243 180 220432205
449 291 578856506
281 482 384487828
449 461 216325697
185 391 991919065
82 87 288801888
470 269 283029312
316 362 6804025
471 156 884587081
294 5 599076767
119 199 716094859
390 445 767079277
429 260 354933050
496 488 128279247
134 302 928522239
66 383 744009221
491 464 333759545
401 445 718064217
440 383 377589371
374 414 577899689
348 401 100589299
242 461 840967233
423 273 174263697
239 253 841575701
458 288 846239225
379 183 347464517
208 166 822814465
343 463 61424796
216 135 64671579
483 460 603416192
448 316 874715062
229 137 172563901
480 441 744419667
413 494 380597617
132 3 784442591
361 103 707759187
306 0 298787419
247 345 315648451
269 277 251666869
307 80 790611731
487 463 955173515
163 480 172718820
228 275 94433349
309 304 296463106
335 229 812712683
424 411 943978564
468 422 602245115
38 34 343048285
124 20 395778884
488 396 633845583
317 385 509905953
230 436 448784708
72 441 986574716
103 106 427673690
430 35 450778153
485 465 970875020
299 335 467039134
271 369 74806168
363 207 902298442
318 365 619971413
416 370 718762265
80 25 979435427
136 218 80967268
454 295 798899971
490 492 648165039
458 335 774198769
486 459 550769705
303 266 414446748
329 312 133428881
423 452 247717109
484 473 308427920
344 164 611736709
356 455 507671457
192 438 323852445
436 206 834826664
121 455 157625898
433 468 223782175
435 200 267686175
289 268 512768157
483 401 219424493
329 85 424576626
376 299 90411588
104 486 41399784
405 389 603329554
361 377 130508834
486 443 484446161
490 163 620847842
496 485 664334669
431 428 639027622
149 371 638161750
348 139 137624129
218 231 408345377
430 493 8253783
454 355 854158004
91 55 938504333
278 269 296955864
466 4 113159990
494 479 16751003
41 301 973903472
487 482 362697127
253 354 583496844
222 175 205840832
284 424 919591068
48 405 256141553
452 458 994563516
411 484 431838871
301 362 548106050
488 417 345093460
45 23 659165560
131 265 42901272
223 178 334816381
368 419 475774353
322 419 220622341
14 497 177408514
166 464 261955487
9 441 685098723
416 270 927251753
20 265 672874471
123 399 962468731
292 103 46215308
313 302 479085140
350 330 965113681
270 192 508933234
499 450 942194440
143 400 121563383
108 414 500885578
440 472 546158816
403 95 230597453
391 257 862675927
326 7 429516718
41 391 605044490
402 405 761505177
479 365 701040212
151 255 433261225
7 82 820405319
14 304 120867619
490 367 543692032
321 463 728615469
104 492 150024865
340 270 87755292
296 266 332864810
278 185 655406577
216 249 403269974
419 458 504285315
240 452 314886307
470 282 994171755
13 256 203176880
333 380 394407009
259 115 603607955
119 372 536769555
436 439 637118447
281 363 266900648
411 289 960112199
155 499 314902889
477 459 98689584
49 274 752331560
294 169 570266359
129 456 849215200
21 383 116440271
64 193 517302953
226 152 562341196
410 81 716303292
55 68 313933519
35 492 644046496
449 457 683781065
132 247 942402725
334 300 497261505
477 340 285313628
334 32 516374499
292 444 598027633
309 348 18874124
322 274 459484482
254 499 668497894
294 395 353662479
172 383 700499876
438 474 961181621
266 259 5717140
365 432 991038432
398 418 532073703
409 432 457845136
345 303 394145041
442 492 271635296
37 491 24837168
11 10 504674890
443 488 323313677
484 488 338683119
375 162 252165785
482 198 872648309
282 209 273942748
278 399 982002853
478 208 840325139
460 69 554871125
383 489 277778489
369 451 561010208
213 168 267102942
14 36 264709864
320 324 851922438
477 494 471514145
492 144 199631226
345 486 644468092
460 445 213587499
409 70 722806981
493 318 802267965
399 452 867045119
225 139 489478329
290 454 95845189
473 297 179604704
307 322 508800600
205 15 838055408
266 489 651372537
445 447 663413148
236 470 752790386
477 253 245244277
62 314 487560278
431 464 255151217
98 441 262369091
140 99 387113311
40 448 314279366
273 346 282129618
499 489 488373198
273 450 708124294
66 498 520664198
434 308 6367051
277 200 583059537
443 307 215299757
432 417 528095761
112 470 969829584
418 403 294071852
461 486 279587067
148 84 360659906
209 394 454254768
478 453 654099147
371 328 570895822
286 327 613665671
459 225 424475120
82 76 389599620
412 319 262330139
396 428 696440151
270 295 399322286
329 458 547909141
405 452 578169863
366 183 898294427
301 154 935355470
451 415 15941684
499 31 929977840
220 229 534386129
319 385 589058209
38 460 281129561
388 330 886926603
328 461 328333260
371 323 522245204
283 446 384063033
309 357 470452212
348 391 28130299
230 128 279768603
316 453 996749409
28 118 556088225
236 350 486560402
42 499 447803095
295 306 138980421
364 244 679823865
400 19 723675661
496 119 969816664
212 91 660501148
386 492 408588022
482 74 785687229
491 482 810328088
429 422 697421054
28 173 197676099
51 59 111606949
315 327 603496834
199 329 876323375
424 431 80749432
498 484 520225036
124 247 757644804
405 147 118025716
288 241 907022508
485 478 547273242
357 186 805720779
440 122 365057918
330 438 891340390
94 256 241397314
171 286 57977881
327 436 834915309
184 432 49241926
78 65 233874573
289 55 955710854
491 487 536891873
225 380 163119225
67 38 786371233
462 149 457552825
467 33 59190351
466 472 338762869
444 383 550455464
449 159 991388223
389 203 785722579
65 240 993795406
493 410 233688620
474 496 936050695
53 462 531807004
466 448 48809321
423 346 828090914
393 473 162314221
339 249 745237291
161 19 778981258
110 14 340602615
322 351 213128442
20 150 64583473
29 22 264189593
156 77 458438559
115 182 278832077
50 154 38922845
187 407 255301137
323 211 297895453
59 196 646773768
480 217 431870550
349 249 276172199
400 467 945805132
407 217 648318189
205 248 827309877
374 324 749854824
104 198 213463068
17 334 137966742
402 276 914394140
18 65 340885023
326 375 962218818
39 355 159188980
461 377 565524996
499 496 581485074
209 232 778970863
392 201 345152631
387 453 397490245
405 459 33082006
338 359 882991174
401 439 244581782
335 334 987138094
446 52 120939214
254 348 284261828
228 356 884549821
462 498 595367331
460 462 326313565
191 286 397225948
293 332 189282696
95 85 132787263
144 235 489152217
201 380 464355165
399 266 271974912
172 273 592868902
348 220 87269434
170 447 290081092
489 401 846250969
120 453 806552868
157 83 556334639
192 485 80557930
314 427 910529014
428 186 262646188
392 389 368239577
353 363 661395026
383 346 882796112
222 242 723999692
110 325 728665764
99 121 288600250
183 365 590351380
404 401 36057083
318 292 670902747
405 53 793550500
429 390 958951440
307 427 249086291
235 362 43427104
210 239 903350961
228 296 142474653
118 176 566896533
132 1 581737433
370 353 762327905
389 150 414513589
169 164 916045390
389 102 331469656
414 481 331062637
433 375 373271836
497 1 325523427
149 293 204855821
174 183 807613357
211 332 824263506
466 101 766652288
133 199 349299342
390 39 272756947
414 411 565253426
460 436 925677260
408 288 745438640
146 238 733350837
101 217 332939559
184 430 792780330
387 304 968184627
255 301 876216412
319 271 441166536
226 9 253010613
226 445 896959724
454 407 963412317
206 235 277303119
307 204 893276920
322 235 454432464
232 359 24742675
279 387 28454965
401 227 379693300
205 111 116262520
233 147 936102618
430 446 269881863
456 207 238718317
492 212 287723627
208 420 641954840
472 459 591352539
43 370 517130753
385 72 462505378
218 415 609268507
118 138 856560618
195 499 923310227
399 294 684070160
34 289 685392865
465 268 140586831
365 361 291880761
369 471 901561316
16 414 884707520
388 367 57895512
485 438 508546453
388 413 46740225
382 317 911213654
498 455 435293007
175 342 563524671
296 411 149496561
477 491 601304468
303 497 917215863
295 21 406301310
464 395 825115360
190 315 219184186
456 47 190381988
118 419 799828587
343 232 146536595
465 72 265720263
116 114 5905440
93 239 438526890
272 317 210317956
287 278 53283178
195 128 917012586
383 422 455832453
399 91 971666135
444 416 465486602
323 362 263567445
449 294 10599761
20 397 354440660
214 169 731739330
121 10 808377779
226 479 179521073
487 477 802846543
228 235 32163843
317 281 442853676
383 459 168490781
454 489 729182496
358 483 539311888
268 305 595905963
195 460 454832094
337 426 483872339
197 182 572585527
240 175 684502341
482 492 590389729
84 480 792354456
63 91 684774391
279 217 667428393
421 312 890909778
486 247 831154187
256 183 401983379
359 366 332572312
380 249 10246123
477 170 744824639
411 171 456628675
419 49 662433401
498 464 260688178
318 125 485024185
331 473 590378842
11 86 497394813
380 174 375714379
315 410 123713586
451 283 257978987
474 453 410236127
498 417 731270943
461 470 553489030
335 476 53194610
351 291 604401159
225 130 852787076
253 460 464927727
483 305 71972092
478 372 537427471
227 85 978676648
28 135 188022300
246 188 836658152
308 113 327681111
193 40 509578329
